CGV影城（万胜围店）,海珠区琶洲蟠龙新街2号保利广场4楼CGV影城,020-89119354,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58368&n_s=new
中影德金影城（客村丽影店）,海珠区新港中路356号丽影广场B座5楼,020-89309483,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=53763&n_s=new
广州金逸电影空中影城,海珠区阅江西路222号广州塔B功能区（17-22楼）,020-89996086,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=15879&n_s=new
金逸海珠城IMAX店,海珠区江南大道中180号富力海珠商业广场B区七层703号,020-89623235,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=31278&n_s=new
广州hmv映联万和国际影城（南丰汇店）,海珠区新港东路618号南丰汇广场3楼303铺,020-84131063,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29752&n_s=new
万达影城（万胜围店）,海珠区新港东路1236号万胜广场五层,020-89776228,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38462&n_s=new
万达影城（海珠佳永广场店）,海珠区江南大道南（689~709号）与新窖西路交接处盈熙广场二楼,020-34328246,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36442&n_s=new
广州Wone喜航影城(海珠万科里店),海珠区江燕路99号201室,020-89636679,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=55965&n_s=new
广州飞扬影城-乐峰店,海珠区工业大道北106-108号楼乐峰广场2楼,020-89303919,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=15047&n_s=new
哈艺时尚影城（海珠赤岗店）　,海珠区石榴岗路10号（生物工程大厦1楼）,020-29177888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=14026&n_s=new
广州期遇·Ta电影城黄埔古港店,海珠区黄埔村村口6号之一11-101,020-31955419,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=56530&n_s=new
五一影城广州四季天地店,海珠区赤岗北路118号四季天地3楼,020-34329288,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=31665&n_s=new
SFC上影影城（广州店）,海珠区江燕路108号燕汇广场4楼,020-89778118,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=4541&n_s=new
卢米埃影城(合生广场IMAX店),海珠区叠景路156-170号（双号）合生广场L5-01/17号单元,020-89118160,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41435&n_s=new
金逸影城（光美花都狮岭店）,花都区狮岭镇阳光路与金狮大道交界丽莎广场7层,020-37709938,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=15881&n_s=new
喜盟国际影城（花都DMAX店）,花都区凤凰南路88汇丰水产市场号喜盟生活荟4楼,020-86888859,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45124&n_s=new
麦希国际影城（广州骏壹万邦店）,花都区曙光路81号四层4101,020-86886000,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=48752&n_s=new
中影佰纳国际影城花都店（花都广百新一城店）,花都区新华街龙珠路41号凤凰广场A区广百5楼,020-36811108,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=24210&n_s=new
佳兆业国际影城（花都狮岭店）,花都区狮岭镇金狮大道西29号（狮岭城市广场嘉荣超市）3楼,020-37708279,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36005&n_s=new
博纳国际影城广州花都店,花都区茶园路15号好名显花城广场4-5层,020-36968589,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58024&n_s=new
中影国线巨幕影城（花都狮岭店）,花都区狮岭镇盘古路东升中路交界友田商业广场3楼（家宜多超市楼上）,020-36887789,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=57013&n_s=new
横店电影城（花都店）,花都区新华街天贵路46号百花广场四楼,020-86800863,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=31437&n_s=new
中影传奇激光巨幕影城,花都区狮岭镇田心路一号,13682242402,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43339&n_s=new
大地影院-沙步领好店,黄埔区黄埔东路2889号领好广场5楼,020-22197293,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=16975&n_s=new
金逸院线汇赢影城,黄埔区经济开发区东区宏光路123号汇赢广场3楼,020-32076588,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29417&n_s=new
万达影城（永和里享家店）,黄埔区新业路25号自编S1栋万科里享家二楼,020-32859140,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=48530&n_s=new
大地影院-广州黄埔东区时代城,黄埔区宏明路荔联街263号东区时代城4楼4-A05、A-10号商铺,020-62247835,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=6061&n_s=new
广州新影汇国际影院（芳村店）,荔湾区广州市荔湾区花地大道中228号奔富广场首层（地铁1号线坑口站B出口转右直走200米）,020-86536143,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45622&n_s=new
金逸影城（广州花地IMAX店）,荔湾区花地大道中66号荔胜广场,020-89998808,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58965&n_s=new
广州金逸影城西村店,荔湾区西增路63号原创元素创意园自编A11号2楼(原啤酒厂),"020-66288258,811",https://dianying.taobao.com/cinemaDetail.htm?cinemaId=13026&n_s=new
YES梦想影城（中国巨幕动感小西关店）,荔湾区荔湾路97号动感小西关内（地铁陈家祠站D口步行550米）,020-81977818,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=52993&n_s=new
哈艺时尚影城（立白中心店）,荔湾区陆居路2号立白中心负一层,020-81658597,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54569&n_s=new
香凝影剧院,荔湾区芳村大道西塞坝路芳雅苑路15号一楼,020-81005375,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=44422&n_s=new
广州金逸珠江华盛影城,荔湾区桥中北路23-31号太佳时代广场D区(乘坐地铁6号线河沙站A出口直达),020-81613039,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=13775&n_s=new
博亚国际影城(南岸路店),荔湾区南岸路45号三楼3005,020-81179390,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=37363&n_s=new
左岸国际影城萝岗店,萝岗区开创大道3327号东方汇4楼,020-61790371,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=47790&n_s=new
烽禾影城（萝岗科学城店）,萝岗区科学大道193号高德汇购物中心五楼,020-82118586,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=10415&n_s=new
中数华昇巨幕影城广州萝岗店,萝岗区飞晟汇广场3楼（地铁6号线香雪站E出口）,020-29097788,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29906&n_s=new
万达影城（萝岗万达广场店）,萝岗区科丰路89号萝岗万达广场娱乐楼四层,020-29097668,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=26924&n_s=new
佳影国际影城（萝岗香雪店）,萝岗区锐丰中心5栋三楼（地铁6号线香雪站F出口）,020-81558839,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54091&n_s=new
横店电影城（南沙店）,南沙区奥园海景城中环广场四楼,020-39033116,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=18981&n_s=new
万达影城（南沙万达广场店）,南沙区双山大道三号娱乐楼4楼,020-39089666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29865&n_s=new
广州思哲国际影城,南沙区大岗镇兴业路96号阳光城市广场一号楼4楼,020-34938828,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=15045&n_s=new
珠影GCC影城（南沙华汇店）,南沙区珠电路4号403房,020-31158006,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58095&n_s=new
广州华彩中影影城,南沙区大岗镇兴业路31号达森商业广场1号楼4层,020-39009199,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=49051&n_s=new
广州思哲国际影城（东涌店）,南沙区东涌镇鱼窝头大道68号天汇百汇广场4楼,020-39010108,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=45530&n_s=new
广州飞扬影城-高德店,天河区珠江东路14号高德置地冬广场5楼,020-85590911,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=26138&n_s=new
楼上友嘉影城-五山店,天河区茶山路251-261号（单号）二层,020-87584645,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=56885&n_s=new
中影乐佳影城,天河区天河北路711-713号曜和广场西3楼,020-38202202,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9785&n_s=new
广州百丽宫LUXE影城（天环店）,天河区天河路212、214、216、218、220号天环广场地下一层B117铺,020-85279526,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36946&n_s=new
广州百丽宫影城猎德igc店,天河区珠江新城兴民路222号天汇广场igc四楼416铺(地铁5号线猎德站B出口),020-85655971,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36947&n_s=new
大地影院-广州员宫店,天河区员村二横路2号员村文化宫,020-85575341,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9302&n_s=new
FUN范影城（杜比全景声巨幕·燕塘店）,天河区燕岭路133号苏荷独立艺术园区内（燕塘地铁C口前行500米；武警医院对面）,020-28190814,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54895&n_s=new
CGV影城（K11店）,天河区珠江东路6号K11购物艺术中心5F,020-88835040,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=53886&n_s=new
广州中都影城（克洛维店）,天河区黄埔大道保利克洛维3期3、4层（汉堡王对面观光梯直上）,020-22119636,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=53935&n_s=new
哈艺时尚影城（合生骏景店）,天河区中山大道西1138号合生骏景广场3楼,020-22095858,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=35513&n_s=new
广州UA东方宝泰电影城,天河区广州市天河区林和中路63号101房,020-85111168,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=46267&n_s=new
万达影城（广州天河万科广场店）,天河区华观路天河万科广场4层,暂无-4000806060,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=59077&n_s=new
DY喜聚国际影城,天河区天河北路163号（地铁3号线/AMP线林和西站B口步行340米）,020-37601610,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=55025&n_s=new
中影南方ONE影城,天河区中山大道西1132号汇鑫大厦一楼,020-89815642,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=46334&n_s=new
广州龙洞巨幕影城,天河区迎龙路163号弘马众创城1楼（九龙城旁，橙子酒店对面）,020-87066522,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=55551&n_s=new
哈艺时尚影城（天河科韵店）,天河区棠安路288号天盈创意园1楼,020-29072988,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=28932&n_s=new
DY影城（漫广场LUXE店）,天河区中山大道中1242号整栋（部位：漫广场L5-101房）,020-66360866,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=53007&n_s=new
横店电影城（长兴店）,天河区长兴路13号高德汇购物广场三楼,020-85605981,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9568&n_s=new
车陂国际影城,天河区中山大道中87号苏宁生活广场3楼,020-82304989,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=18848&n_s=new
佰合兆影城（岗顶店）,天河区天河路518号闲鱼美食港三楼（原南方电脑城）,020-88523196,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=57770&n_s=new
FUN范影城（原喜洋时代东圃店）,天河区东圃大马路4号四季时尚荟A栋1楼（近东圃购物中心）,020-82306000,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33202&n_s=new
龙影国际影城（棠下店）,天河区棠德南路44号乐天棠德广场二楼（肯德基旁）,020-38915740,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36820&n_s=new
中影环球国际影院（珠村店）,天河区中山大道中1088号博裕广场三楼（珠村BRT公交站旁）,020-89853449,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=34803&n_s=new
中影南方WE影城,天河区黄埔大道西120号高志大厦4楼,020-85208789,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=36348&n_s=new
广州电影院,越秀区沿江西路65号,020-81914312,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43588&n_s=new
中影南方国际影城流花店,越秀区流花路117号流花展贸中心1号馆四层全层（原广交会展馆，地铁2号线越秀公园站C出口150米）,020-83523083,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=52862&n_s=new
永汉电影院,越秀区北京路186号3楼,020-83335357,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29384&n_s=new
广州星汇电影院,越秀区西湖路63号光明广场7楼（北京路广百南门对面）,020-83312222,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=13023&n_s=new
广州北京路期遇·艺电影城 (天河城店),越秀区北京路238号名盛广场（天河城百货）九楼,020-83609088,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=49397&n_s=new
广东工人电影院,越秀区南堤二马路36号广东工人文化宫3楼（RICHBABY旁）,"020-83881186,8303",https://dianying.taobao.com/cinemaDetail.htm?cinemaId=42782&n_s=new
北京路飞扬影城IMAX店,越秀区中山五路70号捷登都会6楼（地铁1/2号线公元前E出口步行80米）,020-85596002,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54612&n_s=new
中影凡力影城,越秀区越秀区中山五路219号中旅商业城9楼（地铁公园前站Ａ出口）,020-62990708,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=44953&n_s=new
CGV影城（北京路店）,越秀区北京路168号粤海仰忠汇8层,020-83522554,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=57773&n_s=new
万达影城（增城万达广场店）,增城区增城大道69号万达广场1幢娱乐楼4A-5A,020-26237777,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=15876&n_s=new
中影佰纳国际影城新塘国贸DMAX店,增城区新塘镇东坑三横中路1号汇创国贸3幢3楼,020-32891988,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=29721&n_s=new
中影佰纳国际影城锦绣广场LUXE店,增城区荔城街府佑路108号敏捷锦绣广场4楼,020-32888892,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58915&n_s=new
中影佰纳国际影城凤凰城DMAX店,增城区永宁街凤凰城凤晴苑四街1号星荟中心3楼,020-82886998,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=31280&n_s=new
中影南方侨建御溪谷影城,增城区中心镇侨建御溪谷花园御宾街3号之十一,020-32962998,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=55857&n_s=new
唐人汇影城,增城区新塘镇翡翠绿洲居委会陈家林路63号,020-31601384,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58939&n_s=new
万达影城（广州新塘万达广场店）,增城区新塘镇新福路9号新塘万达广场4F万达影城,020-32232292,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=57533&n_s=new
无瑕时代影城（合汇广场店）,增城区荔城街府佑路88号合汇中央广场,020-32822283,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=59141&n_s=new
【永宁】中影JAJ24小时咖啡·影院(新城市场店),增城区永宁街新城中路24号四楼(永和新市场好邻居超市旁观光梯),020-82982076,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54046&n_s=new
金逸影城（光美新塘中贸店）,增城区新塘镇牛仔城二路中贸大时代广场A5栋2楼,020-82709989,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=55627&n_s=new
大导演激光巨幕影城（广州新塘店）,增城区新塘镇汇太西路汇太广场首层东面（即大润发西入口对面20米胡桃里旁）,020-26221526,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=52580&n_s=new
增城1978影院,增城区增江街沿江东三路15号1978创意园B区,020-26218666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38266&n_s=new
大地影院-增城东汇城店,增城区荔城街府佑路98号东汇城4楼,020-32831011,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=17354&n_s=new
金逸影城（增城誉山店）,增城区永宁街新新六路211号301（誉山国际悠方商城）,020-32982498,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=58320&n_s=new
广州市天逸国际影院,增城区新塘镇久裕村久裕大道久裕商贸城鑫鹏商场三楼,暂无-暂无,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=52735&n_s=new
广州太古仓电影库,海珠区革新路124号6-7仓,020-84309788,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=6199&n_s=new
平安大戏院,荔湾区十甫路125号(上下九步行街内),020-81395329,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5072&n_s=new
保利国际影城-广州中环店,越秀区建设大马路 18号 中环广场南楼 五层,020-83030222,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=7878&n_s=new
广州耀莱成龙国际影城（增城新塘店）,增城区新塘港口大道北金海岸城市广场4楼,020-32896181,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5143&n_s=new
广州飞扬影城-天河城店,天河区天河路208号天河城广场内西北塔四楼,020-85596002,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=4642&n_s=new
华影青宫电影城,越秀区北京路312号青年文化宫二楼（晚上22点后请由青宫南门入）,020-83329918,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=4372&n_s=new
广州五月花电影城,越秀区中山五路68号五月花商业广场6楼全层,020-83330836,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=4599&n_s=new
广州金逸影城百信店,白云区机场路1423-1455号百信三期5楼,020-86310906,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5729&n_s=new
番禺市桥文化中心,番禺区市桥光明南路7号,020-84818172,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5697&n_s=new
广州金逸影城达镖店,海珠区昌岗中路238号达镖国际中心5楼（昌岗地铁站E出口）,020-89202828,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=8051&n_s=new
广州飞扬影城-正佳IMAX店,天河区天河路228号正佳广场七楼,020-85590911,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=4643&n_s=new
市一宫影院,越秀区文明路65号,020-83372923,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5042&n_s=new
喜洋时代影城（花都星光汇店）,花都区建设北路72号星光汇商厦八楼,020-36991000,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=4600&n_s=new
IDC星梦影城（海印又一城店）,番禺区番禺大道北383号海印又一城4楼；非商场营业时间 1、步行的观影顾客请从海印又一城商场后方电梯处直达4楼电影城 2、驾驶小车的观影顾客请驾驶小车到6楼停车场，可直达4楼电影城,020-39193288,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=15190&n_s=new
天娱广场天河电影城,天河区天河路623号岗顶天娱广场5楼,020-87576722,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=6280&n_s=new
广州江高数字影院,白云区夏花三路江高商业步行街A区226-A235号,020-36092888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=6177&n_s=new
番禺中影火山湖影城,番禺区桥南街桥南路108号,020-39292999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=4644&n_s=new
广州市第二工人文化宫,海珠区同福东路640号,020-84412959,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5656&n_s=new
广州UA西城都荟电影城,荔湾区黄沙大道8号西城都荟广场三楼302铺,020-85111168,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9648&n_s=new
大地影院-奥体高德店,天河区奥体南路12号优托邦3楼D316,020-82175639,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5210&n_s=new
广州蓓蕾剧院,越秀区东风西路167号人民北路875号,020-81362572,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5398&n_s=new
东圃摩登电影城,天河区东圃大马路14号东圃摩登城3楼,020-62861010,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5611&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
万达影城（贵港万达广场店）,港北区仙衣路及布山大道交汇处东北角万达广场三楼,0775-5960903?,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=57585&n_s=new
万达影城（贵港步步高店）,港北区建设路与解放路交汇处步步高广场5楼,0775-5915888,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=48615&n_s=new
贵港恒大嘉凯影城,港北区布山大道1555号贵港恒大城17号楼2-3层,0775-5909999,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=55546&n_s=new
中影金晟影城,港北区中山北路1号吉田乐城5楼（吉田大厦旁）,0775-4359898,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5180&n_s=new
贵港大地影院（贵港唐人街影城）,港北区中山路唐人街3楼,0775-6786318,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=16940&n_s=new
大地影院（贵港宏桂店）,港北区民主路69号宏桂城市广场二楼,0775-6786089,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=16943&n_s=new
桂平华纳兄弟影城,桂平市浔州路三千城E区繁华里,0775-3383666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=42359&n_s=new
万联国际影城,桂平市人民中路万联超市5楼,0775-3391188,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=34748&n_s=new
平南时代凤凰国际影城,平南县平南镇二环路中段（金云阁大酒店内）,0775-7927588,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41362&n_s=new
大地影院（贵港平南中心广场店）,平南县平南街道城区中心广场一层及负一层,0775-2795788,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=57606&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
桂林恒大嘉凯影城,叠彩区桂林恒大广场一期29楼四-五层恒大影城（桂林火车始发站站前广场东侧，北辰路西侧）,0773-8288666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38749&n_s=new
万达影城（叠彩万达广场店）,叠彩区滨北路169号万达广场4楼,0773-3192111,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=47850&n_s=new
星美影商城（桂林广运美居店）,叠彩区中山北路113号广运美居商贸城A1区四层（沃尔玛旁）,0773-2600966,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5939&n_s=new
桂林梦露巨幕影城（乾景店）,叠彩区站前路29号大摩乾景广场401单元,0773-8285088,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=55414&n_s=new
广西恭城县梦迪影城,恭城瑶族自治县文武路粤华世纪鑫诚3栋3层,0773-8191937,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=34279&n_s=new
桂林灌阳中广国际影城,灌阳县灌江中路10号,0773-4210039,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=44259&n_s=new
桂林东西巷影城,秀峰区东西巷商业街时尚风情街4楼（即汉堡王所在4楼）,0773-2896966,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=35137&n_s=new
桂林天籁巨幕影城,秀峰区榕城路1号,0773-2202233,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=22612&n_s=new
桂林电影院,秀峰区中山中路36号,0773-2825507,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=6245&n_s=new
灵川县大唐影城,灵川县灵川镇灵南路旺角名门,0773-6822766,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=53016&n_s=new
晴瑞巨幕影城（天和百货店）,灵川县八里街八里五路与川东四路交汇处天和百货4F,0773-6592333,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38700&n_s=new
中影梧桐墅国际影城,灵川县银渠路梧桐墅购物广场二层,0773-3362909,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33341&n_s=new
华夏枫林影城,临桂区西城北路时代枫林步行街中段3号楼3层,0773-5587818,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=38863&n_s=new
芒果国际影城（桂林店）,临桂区临桂镇西城南路1号花样年花样城1号楼3楼,0773-5599001,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=32997&n_s=new
荔浦半岛国际影城,荔浦县滨江南路3号,0773-7212299,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=37153&n_s=new
大发国际电影城,荔浦县滨江路20号大发商贸城,13788237560,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=35175&n_s=new
龙胜宝达影城,龙胜各族自治县日新路宝立广场3F,0773-7519699,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=41836&n_s=new
桂林鑫海国际影城,七星区辅星路13号鑫海国际大厦四楼连接体,0773-5832211,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5801&n_s=new
万达影城（七星万达广场店）,七星区穿山东路43号万达广场娱乐楼5、6层,0773-3192111,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=28849&n_s=new
全州县冷杉欢腾电影城,全州县中心路4号,0773-4831666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=33946&n_s=new
桂林红街巨幕影院,象山区崇信路43号红街商业广场3号5层,0773-3133889,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=23622&n_s=new
中影国际影城桂林象山红街店,象山区崇信路43号红街商业广场4号楼,0773-3116700,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=9992&n_s=new
桂林梦露影城（联达店）,象山区环城西一路117号,0773-3555678,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5969&n_s=new
桂林银河欢乐影城（杜比全景声激光旗舰店）,象山区中山南路与龙船坪路交叉口东北角（百年荟城市广场富1层）,0773-7596098,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43166&n_s=new
桂林新时代环球影城,象山区凯风路90号万福广场1号楼4F,0773-7790929,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=24237&n_s=new
桂林兴安大唐影城,兴安县文化新城B区一楼、三楼大唐影城,0773-6256789,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43601&n_s=new
阳朔县秀水影城,阳朔县叠翠路19号尺水街,"0773-7856006,7956007",https://dianying.taobao.com/cinemaDetail.htm?cinemaId=43351&n_s=new
中影益田国际影城,阳朔县桂林阳朔县益田西街,0773-8885586,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=48420&n_s=new
桂林市金雁电影城,雁山区雁中路16号雁山新城5号楼,0773-2678111,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=34251&n_s=new
桂林光华影城,永福县苏桥镇土榕大道北侧（东段）一号楼第三层影视娱乐城,0773-8656288,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=37437&n_s=new
电影院名称,电影院地址,电影院电话,电影院链接
星动力影城,白云区同心西路66号,0851-84830666,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=42843&n_s=new
大地影院（北尚华城店）,白云区云环路北尚华城H栋4楼,0851-84600354,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=49389&n_s=new
麦希贵阳金阳店,观山湖区恒大金阳新世界永辉超市3楼,0851-88207373,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=37121&n_s=new
万达影城（观山湖万达广场店）,观山湖区云潭南路与观山西路交叉处万达广场三、四层,0851-88208916,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=54725&n_s=new
明星时代影城（北大梦想城店）,观山湖区甲秀北路北大资源梦想城一期7号地块7-S09栋负1层-3层,暂无-暂无,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=49543&n_s=new
贵阳沃美影城,观山湖区世纪金源购物中心C座一层,0851-84808339,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=19887&n_s=new
星空影城（金阳）,观山湖区诚信南路1号“金阳商业步行街”C区3栋3楼,0851-84588003,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=5045&n_s=new
星空东原财富广场双巨幕全激光影城,观山湖区长岭北路6号东原财富广场9栋3楼,0851-84116002,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=59135&n_s=new
中影南方影城,花溪区花石路194号贵大学府里,0851-83866177,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=59339&n_s=new
上影国际影城（大学城全激光店）,花溪区花溪大学城财经大学正大门对面美食城3层,0851-88913286,https://dianying.taobao.com/cinemaDetail.htm?cinemaId=56090&n_s=new
